#Mod_Status,#Mod_Name,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Download_File_Name
"+","Edmond's Nature Series - BIRDS - My optimized textures SE by Xtudo",123210,"https://www.nexusmods.com/skyrimspecialedition/mods/123210","1.0.0.0","Edmond's BIRDS - Textures SE by Xtudo - 2K-123210-1-1719953810.7z"
"+","Creatures Resized for VR - SE",51551,"https://www.nexusmods.com/skyrimspecialedition/mods/51551","1.0.0.0","Creatures Resized for VR - SE-51551-1-1624436825.7z"
"+","Bellyaches Animal and Creature Pack Revamp",70493,"https://www.nexusmods.com/skyrimspecialedition/mods/70493","1.2.0.0","Bellyaches Animal and Creature Pack Revamp v1.2-70493-1-2-1674792271.7z"
"+","Fluffworks (Fluffy Animals)",56361,"https://www.nexusmods.com/skyrimspecialedition/mods/56361","1.0.0.0","Fluffworks Quality-56361-1-1f-1646241621.7z"
"+","Fluffworks - Auto Patch",64445,"https://www.nexusmods.com/skyrimspecialedition/mods/64445","2.4.0.0","Fluffworks - Auto Patches-64445-2-4-1772424160.7z"
"+","Dynamic Animal Variants (1.2.2)",72978,"https://www.nexusmods.com/skyrimspecialedition/mods/72978","1.2.2.0","Dynamic Animal Variants (1.2.2)-72978-1-2-2-1713493678.7z"
"+","Compatibility Patch - Fluffworks (Fluffy Animals)",72978,"https://www.nexusmods.com/skyrimspecialedition/mods/72978","1.2.1.0","Compatibility Patch - Fluffworks (Fluffy Animals)-72978-1-2-1-1676688425.7z"
"+","Canidae - A Wolf Replacer - Realistic Wolves in Skyrim",182994,"https://www.nexusmods.com/skyrimspecialedition/mods/182994","2.24.0.0","Canidae - A Wolf Replacer 182994 2.24 2026-08-19T15-32Z PuQ2UKCJY.rar"
"+","Canidae - A Wolf Replacer - Fluff AF Patch",184334,"https://www.nexusmods.com/skyrimspecialedition/mods/184334","1.4.0.0","Canidae - A Wolf Replacer - Fluff AF Patch 184334 1.4 2026-08-02T07-34Z JrECN2Mgf.7z"
"+","Canidae - Wolf Pelts Replacer Fluff Patch",184334,"https://www.nexusmods.com/skyrimspecialedition/mods/184334","1.0.0.0","Canidae - Wolf Pelts Replacer Fluff Patch 184334 1 2026-07-06T17-49Z IoFlhfWAk.7z"
"+","Canidae - Dogs Replacer Fluffy Patch",184334,"https://www.nexusmods.com/skyrimspecialedition/mods/184334","1.0.0.0","Canidae - Dogs Replacer Fluffy Patch 184334 1 2026-07-06T18-59Z vlGiB90s1.7z"
"+","Foxes of Skyrim - CS ENB parallax Fur",175326,"https://www.nexusmods.com/skyrimspecialedition/mods/175326","1.2.0.0","Foxes of Skyrim - Parallax Fur-175326-1-2-1774786870.zip"
"+","Cow Replacer- Mihail Monsters and Animals (SE-AE version)",87958,"https://www.nexusmods.com/skyrimspecialedition/mods/87958","1.0.0.0","cow replacer (se-ae)-87958-1-1679979408.rar"
"+","More Cow Variants- Mihail Monsters and Animals (SE-AE)",98667,"https://www.nexusmods.com/skyrimspecialedition/mods/98667","1.0.0.0","more cow variants (se-ae)-98667-1-1692454857.rar"
"+","Roasted Cow Replacer- Mihail's Shards of Immersion (SE-AE)",108294,"https://www.nexusmods.com/skyrimspecialedition/mods/108294","1.0.0.0","roasted cow replacer (se-ae)-108294-1-1704217776.rar"
"+","Roasted Cow Replacer - My optimized textures SE by Xtudo",108307,"https://www.nexusmods.com/skyrimspecialedition/mods/108307","1.0.0.0","Roasted Cow Replacer - My textures SE by Xtudo 2K-108307-1-1704231810.7z"
"+","Frogs- Mihail Monsters and Animals (SE-AE version)",120998,"https://www.nexusmods.com/skyrimspecialedition/mods/120998","1.1.1.0","Frogs (se-ae) 1.1.1-120998-1-1-1-1752771842.rar"
"+","Chickens and Chicks- Mihail Monsters and Animals (SE-AE version)",92658,"https://www.nexusmods.com/skyrimspecialedition/mods/92658","1.0.0.0","chickens and chicks (se-ae)-92658-1-1685678168.rar"
"+","Chickens and Chicks - My optimized textures SE by Xtudo",92763,"https://www.nexusmods.com/skyrimspecialedition/mods/92763","1.0.0.0","Chickens and Chicks - My textures SE by Xtudo - 2K-92763-1-1685808444.7z"
"+","House Cats- Mihail Monsters and Animals (SE-AE version) (''pet'')",30496,"https://www.nexusmods.com/skyrimspecialedition/mods/30496","1.1.0.0","house cats (se-ae) 1.1-30496-1-1-1665888101.rar"
"+","House Cats - My version SE by Xtudo",100902,"https://www.nexusmods.com/skyrimspecialedition/mods/100902","2.0.0.0","House Cats - My version SE by Xtudo - FluffyC 2K-100902-1-1-1695127785.7z"
"+","Mighty Mammoths",24237,"https://www.nexusmods.com/skyrimspecialedition/mods/24237","1.0.0.0","Mighty Mammoths-24237-1-0-1552837093.7z"
"+","zzjay's Horse Overaul - SE",63640,"https://www.nexusmods.com/skyrimspecialedition/mods/63640","1.5.3.0","00 - Skyrim Horse Overhaul SE - by zzjay-63640-1-5-2-1652115555.7z"
"+","Witcher Horse Expansion",72490,"https://www.nexusmods.com/skyrimspecialedition/mods/72490","2.4.0.0b","Witcher Horse Expansion 2x1k-72490-2-4b-1711829676.zip"
"+","#Creatures_separator",-1,"","",""
"+","Draugrs - New models and textures",123170,"https://www.nexusmods.com/skyrimspecialedition/mods/123170","1.1.0.0","Draugrs 2K-123170-1-1-1751486862.zip"
"+","Dragon.Priest.by.Kajuan",4974,"https://www.nexusmods.com/skyrimspecialedition/mods/4974","1.2.0.0","Dragon.Priest.2k-4974-1-2.7z"
"+","Dongo Giants - a Game of Thrones inspired Giant replacer",121733,"https://www.nexusmods.com/skyrimspecialedition/mods/121733","1.28.0.0","Dongo Giants-121733-1-28-1720627277.zip"
"+","New Female Giant Dressed",78145,"https://www.nexusmods.com/skyrimspecialedition/mods/78145","1.0.0.0","2-4k. New Female Giant Skin Dirty Dressed-78145-1-0-0-1668068716.zip"
"+","Giantesses Around Skyrim",78455,"https://www.nexusmods.com/skyrimspecialedition/mods/78455","f1.01","Giantesses Around Skyrim-78455-1-01-1668015320.7z"
"+","Giants Are GIANTS",134486,"https://www.nexusmods.com/skyrimspecialedition/mods/134486","1.0.0.0a","GiantsAreGIANTS-134486-1a-1732224250.rar"
"+","Silt Strider HD",154525,"https://www.nexusmods.com/skyrimspecialedition/mods/154525","1.0.0.0","Silt Strider 4K-154525-1-0-1752086229.7z"
"+","RUSTIC DAEDRA - Special Edition",19272,"https://www.nexusmods.com/skyrimspecialedition/mods/19272","2.0.0.0","RUSTIC DAEDRA SSE - 2K-19272-2-0.7z"
"+","1StormAtronach",160837,"https://www.nexusmods.com/skyrimspecialedition/mods/160837","1.0.0.0","1StormAtronach-160837-1-1759758880.7z"
"+","Radiant Atronachs",108551,"https://www.nexusmods.com/skyrimspecialedition/mods/108551","2.0.3.0","Radiant Atronachs-108551-1-2-1707020584.zip"
"+","Iconic's Gargoyle and Death Hound Retexture",89968,"https://www.nexusmods.com/skyrimspecialedition/mods/89968","1.0.0.0","Gargoyles and Death Hound 2K-89968-1-0-1682369441.7z"
"+","Kanjs - Death Hound Animated",116399,"https://www.nexusmods.com/skyrimspecialedition/mods/116399","1.0.0.0","Kanjs - Death Hound Animated SE 2K-116399-1-1712778213.zip"
"+","RUSTIC SPRIGGAN - Special Edition",18107,"https://www.nexusmods.com/skyrimspecialedition/mods/18107","1.0.0.0","RUSTIC SPRIGGAN - Special Edition - 2K-18107-1-0.7z"
"+","RUSTIC SPRIGGAN EFFECTS",18107,"https://www.nexusmods.com/skyrimspecialedition/mods/18107","1.0.0.0","RUSTIC SPRIGGAN EFFECTS-18107-1-0.7z"
"+","Arcs WispMother Redux 2k - 4k",111330,"https://www.nexusmods.com/skyrimspecialedition/mods/111330","1.0.0.0","Arcs WispMother Redux 2k-111330-1-1708108635.rar"
"+","JS Emissive Eyes SE",60108,"https://www.nexusmods.com/skyrimspecialedition/mods/60108","1.34.0.0","JS Emissive Eyes SE-60108-1-34-1705844643.7z"
"+","JS Emissive Eyes SE - Skeleton Replacer HD Patch",60350,"https://www.nexusmods.com/skyrimspecialedition/mods/60350","1.0.0.0","JS Emissive Eyes SE - Skeleton Replacer HD Patch-60350-1-0-1639930910.7z"
"+","Beast Skeletons Revised (Bitter Edition)",27266,"https://www.nexusmods.com/skyrimspecialedition/mods/27266","f1.04","Beast Skeletons Revised (Bitter Edition) Compressed ESL-27266-1-04-1657225247.7z"
"+","Skeleton Replacer HD",52845,"https://www.nexusmods.com/skyrimspecialedition/mods/52845","1.1.0.0","Skeleton Replacer HD 2K SE-52845-1-1-1627666084.7z"
"+","Night Mother",83527,"https://www.nexusmods.com/skyrimspecialedition/mods/83527","1.0.0.0","Night mother-83527-1-0-1674744620.zip"
"+","Realistic Skin Shaders - Falmer and Hagravens",16310,"https://www.nexusmods.com/skyrimspecialedition/mods/16310","f1.05","Realistic Skin Shaders- Falmer and Hagraven-16310-1-05-1629413744.7z"
"+","Falmer Overhaul - New models and textures",86338,"https://www.nexusmods.com/skyrimspecialedition/mods/86338","f1.01","Falmers - with 2k textures-86338-1-01-1678336611.zip"
"+","EVE - Ghost Mechanics and Shaders Restored",55976,"https://www.nexusmods.com/skyrimspecialedition/mods/55976","1.6.0.0","EVE - Ghost Mechanics and Shaders Restored-55976-1-6-1652564296.7z"
"+","Vanilla Dwemer Creatures - GDPR",133366,"https://www.nexusmods.com/skyrimspecialedition/mods/133366","2.14.0.0","Vanilla Dwemer Creatures - GDPR-133366-1-2-1733656011.7z"
"+","#Dragons_separator",-1,"","",""
"+","Dragon Races of Skyrim - Resources",120239,"https://www.nexusmods.com/skyrimspecialedition/mods/120239","1.0.0.0","Dragon Races of Skyrim - Resources-120239-1-0-1758104051.zip"
"+","Dragon Races of Skyrim",159377,"https://www.nexusmods.com/skyrimspecialedition/mods/159377","3.6.0.0","Dragon Races of Skyrim 159377 3.6 2026-08-08T20-01Z 587RqTjaL.7z"
"+","Dragons Use Thu'um - Dragon AI Enhancements and New Fully Voiced Shouts",87085,"https://www.nexusmods.com/skyrimspecialedition/mods/87085","8.7.0.0","Dragons Use Thu'Um 87085 8.7 2026-08-19T12-44Z PuQ2UKCO2.7z"
"+","Better and Realistic Dragon Melee -AOE swifter and more agile",121460,"https://www.nexusmods.com/skyrimspecialedition/mods/121460","3.30.0.0","Better and Realistic Dragon Melee 121460 3.30 2026-06-30T12-42Z HZCMOyFKT.zip"
"+","Better Dragon Melee - No Player KD",121460,"https://www.nexusmods.com/skyrimspecialedition/mods/121460","3.30.0.0","Better Dragon Melee No Player KD 121460 3.30 2026-06-30T12-43Z eVtX7JwLW.zip"
"+","Next Gen Dragons - Parallax support",168815,"https://www.nexusmods.com/skyrimspecialedition/mods/168815","1.12.0.0","Next Gen Dragons - Parallax-168815-1-11-1771262490.zip"
"+","Dragons (Actually) Fall Down",156824,"https://www.nexusmods.com/skyrimspecialedition/mods/156824","1.1.5.0","Dragons Actually Fall Down-156824-1-1-5-1760720188.7z"
"+","Not Another Dragon Stalking Fix",88238,"https://www.nexusmods.com/skyrimspecialedition/mods/88238","2.0.0.0","Not Another Dragon Stalking Fix v2-88238-2-0-1701017246.zip"
"+","Dragonactorscript infinite loop fix",87940,"https://www.nexusmods.com/skyrimspecialedition/mods/87940","1.4.2.0","Dragonactorscript Infinite Loop Fix - FOMOD-87940-1-4-2-1757058227.7z"
"+","#Insects_separator",-1,"","",""
"+","Spider SE",182638,"https://www.nexusmods.com/skyrimspecialedition/mods/182638","3.0.0.0","Spiders SE Medium 182638 3 2026-06-20T06-00Z L5WQbqPDm.7z"
"+","SpiderWIP",84053,"https://www.nexusmods.com/skyrimspecialedition/mods/84053","0.13.0.0","Spiderweb-84053-0-13-1675618606.7z"
"+","Fluffy Moths",92334,"https://www.nexusmods.com/skyrimspecialedition/mods/92334","1.0.0.0","Fluffy Moths-92334-1-0-1685248352.rar"
"+","Better Dartwings",117968,"https://www.nexusmods.com/skyrimspecialedition/mods/117968","1.2.0.0","Better Dartwings-117968-1-2-1714712596.rar"
"+","Better Butterflies",79332,"https://www.nexusmods.com/skyrimspecialedition/mods/79332","1.1.0.0","Better Butterflies - 2K version-79332-1-1-1726973568.rar"
"+","Smaller Better Butterflies 33 Percent",80229,"https://www.nexusmods.com/skyrimspecialedition/mods/80229","1.0.0.0","Smaller Better Butterflies 33 Percent-80229-1-0-1670444023.rar"
"+","Smaller Better Butterflies _ Monarch In a Jar _ 33 Percent",80229,"https://www.nexusmods.com/skyrimspecialedition/mods/80229","1.0.0.0","Smaller Better Butterflies _ Monarch In a Jar _ 33 Percent-80229-1-0-1670444327.rar"
"+","Lepidoptera - More Butterflies and Moths",68669,"https://www.nexusmods.com/skyrimspecialedition/mods/68669","1.1.0.0","Lepidoptera - More Butterflies and Moths-68669-1-11-1654580988.rar"
"+","Lepidoptera - Better Butterflies and Fluffy Moths Patch",93371,"https://www.nexusmods.com/skyrimspecialedition/mods/93371","1.0.0.0","Lepidoptera Better Butterflies and Fluffy Moths-93371-1-0-1686568801.rar"
"+","Smaller insects",90436,"https://www.nexusmods.com/skyrimspecialedition/mods/90436","1.0.0.0","Smaller insects-90436-1-1682926344.rar"
"+","Butterflies Unchained",29538,"https://www.nexusmods.com/skyrimspecialedition/mods/29538","1.1.0.0","Butterflies Unchained (ESL Version)-29538-1-1-1571191335.7z"
"+","Butterflies Land True",29434,"https://www.nexusmods.com/skyrimspecialedition/mods/29434","1.0.0.0","Butterflies Land True - ESPFE Alternate Version-29434-1-0-1570188310.7z"
"+","CritterSpawn Congestion Fix",67276,"https://www.nexusmods.com/skyrimspecialedition/mods/67276","1.54.0.0","CritterSpawn Congestion Fix 1.54-67276-1-54-1711522837.7z"
"+","CritterSpawn Congestion Fix - Old Respawns",67276,"https://www.nexusmods.com/skyrimspecialedition/mods/67276","1.54.0.0","CritterSpawn Congestion Fix - Old Respawns-67276-1-54-1711522973.7z"
"+","M'Rissi - Butterflies Land True Patch",42352,"https://www.nexusmods.com/skyrimspecialedition/mods/42352","1.0.0.0","M'Rissi - Butterflies Land True Patch-42352-1-1605340646.zip"
"+","Bees sting when caught- Mihail's Shards of Immersion (SE-AE version)",134999,"https://www.nexusmods.com/skyrimspecialedition/mods/134999","1.0.0.0","Bees sting when caught (se-ae)-134999-1-1732724384.rar"
"+","Spider Eggs and Sacs Replacer- Mihail's Shards of Immersion (SE-AE version)",130255,"https://www.nexusmods.com/skyrimspecialedition/mods/130255","1.0.0.0","Spider Eggs and Sacs Replacer (se-ae)- 4k textures-130255-1-1727408515.rar"
"-","#NPC Overhaul_separator",-1,"","",""
"+","##Expansions_separator",-1,"","",""
"+","ezPG",78663,"https://www.nexusmods.com/skyrimspecialedition/mods/78663","2.5.0.0","ezPG-78663-2-5-1724844352.zip"
"+","Citizens of Tamriel (ezPG) Visual Overhaul",44563,"https://www.nexusmods.com/skyrimspecialedition/mods/44563","1.3.0.0","Citizens of Tamriel Visual Overhaul (ezPG version)-44563-1-4-1678571136.7z"
"+","ezPG - Eris (Light and Shade) v2.0 Content Patch",91396,"https://www.nexusmods.com/skyrimspecialedition/mods/91396","f1.01","ezPG - Eris v2.0 Content Patch-91396-1-01-1684393426.7z"
"+","ColdSun's Visions - Asset Pack",109528,"https://www.nexusmods.com/skyrimspecialedition/mods/109528","3.0.0.0","ColdSun's Visions - Assets - 3BA-CBBE-TBD-109528-3-0-1743700827.zip"
"+","ColdSun's Visions - Eris - Replacer",111901,"https://www.nexusmods.com/skyrimspecialedition/mods/111901","1.0.0.0","Visions - Eris - ezPG Version-111901-1-0-1708202062.7z"
"+","Nessarious - A Nessa Replacer",122571,"https://www.nexusmods.com/skyrimspecialedition/mods/122571","2.0.0.0ezPG","Nessarious 2.0 - A Nessa Replacer ezPG-122571-2-0ezPG-1779131472.zip"
"+","Hand placed enemies - Light (Populated spawns and dungeons)",91290,"https://www.nexusmods.com/skyrimspecialedition/mods/91290","1.0.0.0","Hand Placed Enemies - Light-91290-1-0-1684015129.7z"
"+","Immersive College NPCs",9252,"https://www.nexusmods.com/skyrimspecialedition/mods/9252","1.1.2.0","Immersive College NPCs-9252-1-1-02-1578696450.7z"
"+","Wandering Merchants",64440,"https://www.nexusmods.com/skyrimspecialedition/mods/64440","1.0.3.0","Wandering Merchants - Skyrim and Solstheim-64440-2-0-0-1715046253.7z"
"+","Wandering Merchants - Skyrim and Solstheim High Poly Head patch",123205,"https://www.nexusmods.com/skyrimspecialedition/mods/123205","2.2.0.0","Wandering Merchants - High Poly Head patch-123205-2-2-1721550370.7z"
"+","Shoppers of Skyrim",145400,"https://www.nexusmods.com/skyrimspecialedition/mods/145400","f1.01","Shoppers of Skyrim-145400-1-01-1743093472.7z"
"+","Shoppers of Skyrim NPC PLUS",146183,"https://www.nexusmods.com/skyrimspecialedition/mods/146183","1.0.0.0","Shoppers of Skyrim NPC Plus-146183-1-0-1743281382.rar"
"+","##Followers_separator",-1,"","",""
"+","M'rissi's Tails of Troubles SE",9666,"https://www.nexusmods.com/skyrimspecialedition/mods/9666","1.7.0.0","M'rissi's Tails of Troubles SE 1.7-9666-1-7-1621857507.zip"
"+","M'rissi's Quest Tweaks and Fixes (ESL)",73713,"https://www.nexusmods.com/skyrimspecialedition/mods/73713","1.0.7.0","M'rissi's Quest Tweaks (ESL)-73713-1-0-7-1712330380.zip"
"+","M'rissi Tails of Troubles Vampirism Fix (ESL)",72991,"https://www.nexusmods.com/skyrimspecialedition/mods/72991","1.0.2.0","M'rissi Tails of Troubles Vampirism Fix (ESL)-72991-1-0-2-1710061848.zip"
"+","M'rissi is more aware (ESL)",73533,"https://www.nexusmods.com/skyrimspecialedition/mods/73533","1.1.3.0","M'rissi is more aware (ESL)-73533-1-1-3-1712562520.zip"
"+","Sofia - The Funny Fully Voiced Follower",2180,"https://www.nexusmods.com/skyrimspecialedition/mods/2180","2.51.0.0","Sofia Follower v.2.51 (BSA)-2180-2-51.rar"
"+","Sofia - esp replacer",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0",".esp replacer-70950-1-1657418363.rar"
"+","Sofia - SkyUI BSA Replacer",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","SkyUI - BSA Replacer-70950-1-1658093188.zip"
"+","Sofia - Hide Tracking Marker",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","Hide Sofia Tracking Marker-70950-1-1702023344.7z"
"+","Sofia - No Bump Dialogue",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","No Bump Dialogue-70950-1-1657604377.zip"
"+","Sofia - AI Overhaul Patch",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","Sofia - AI Overhaul Patch-70950-1-1657529194.zip"
"+","Sofia - Use Custom Skin Patch",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","Sofia - Use Custom Skin Patch-70950-1-1657568745.zip"
"+","Sofia - USSEP and Hearthfires Patch",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","Sofia - USSEP and Hearthfires Patch-70950-1-1728284728.zip"
"+","Sofia - Distance Extended",70950,"https://www.nexusmods.com/skyrimspecialedition/mods/70950","1.0.0.0","Sofia Distance Extended-70950-1-0-1727447506.zip"
"+","Friendly Sofia Replacer",79566,"https://www.nexusmods.com/skyrimspecialedition/mods/79566","1.3.0.0F","Friendly Sofia Replacer - Complete Version - FOMOD-79566-1-3F-1683630576.7z"
"+","Recorder - Standalone Fully Voiced Follower",4718,"https://www.nexusmods.com/skyrimspecialedition/mods/4718","3.0.0.0","Recorder Follower BSA Ver. 3.0-4718-3-0.7z"
"+","Recorder - Bugfix Patch SSE",17816,"https://www.nexusmods.com/skyrimspecialedition/mods/17816","3.0.0.0h","Recorder Bugfix Patch-17816-3-0h.7z"
"+","Recorder - Marriage Blind Patch",96152,"https://www.nexusmods.com/skyrimspecialedition/mods/96152","1.0.0.0","RecorderMarriageBlind Patch-96152-1-1689727154.7z"
"+","Recorder Overhaul - SSE",17477,"https://www.nexusmods.com/skyrimspecialedition/mods/17477","1.0.4.0","Recorder Overhaul SSE - CBBE Body PHYSICS- 1.0.4-17477-1-0-4-1668951312.7z"
"+","Recorder Optional Black Hair 1.0.3",17477,"https://www.nexusmods.com/skyrimspecialedition/mods/17477","1.0.3.0","Recorder Optionnal Black Hair 1.0.3-17477-1-0-3-1543058094.rar"
"+","Recorder Customizer CBBE SSE - 1.0",16228,"https://www.nexusmods.com/skyrimspecialedition/mods/16228","1.0.0.0","Recorder Customizer CBBE SSE - 1.0-16228-1-0.7z"
"+","Recorder is more aware (ESL)",115113,"https://www.nexusmods.com/skyrimspecialedition/mods/115113","1.0.1.0","Recorder is more aware (ESL)-115113-1-0-1-1714647870.zip"
"+","Lucien - Immersive Fully Voiced Male Follower",20035,"https://www.nexusmods.com/skyrimspecialedition/mods/20035","1.7.2.0","Lucien 20035 1.7.2 2026-06-30T22-11Z uhRBKsylB.zip"
"+","Somewhat Faithful Lucien Replacer",48928,"https://www.nexusmods.com/skyrimspecialedition/mods/48928","1.0.0.0","A Somewhat Faithful Lucien Replacer-48928-1-0-1619126444.zip"
"+","INIGO",1461,"https://www.nexusmods.com/skyrimspecialedition/mods/1461","2.4.0.0C","INIGO_V2.4C SE-1461-2-4C.7z"
"+","Dovahnique's High Poly Inigo Replacer - ESPFE",70673,"https://www.nexusmods.com/skyrimspecialedition/mods/70673","1.0.0.0","Dovahnique's High Poly Inigo - ESPFE-70673-1-1657050003.zip"
"+","INIGO 2.4C UPDATE ESP FILE",89385,"https://www.nexusmods.com/skyrimspecialedition/mods/89385","2.4.0.0C","Inigo xedit cleaned esp File-89385-2-4C-1681676725.zip"
"+","Inigo Official Patch SE",62868,"https://www.nexusmods.com/skyrimspecialedition/mods/62868","2.0.0.0fe","Inigo Official Patch SE (ESPFE)-62868-2-0-0fe-1728131550.zip"
"+","Inigo Grammar Fixes",112339,"https://www.nexusmods.com/skyrimspecialedition/mods/112339","1.0.0.0","Inigo Grammar Fixes-112339-1-1708632185.zip"
"+","Inigo Player Marriage Commentary Patch for M'rissi",35247,"https://www.nexusmods.com/skyrimspecialedition/mods/35247","1.1.0.0","Inigo Marriage Commentary for M'rissi-35247-1-1-1669857548.zip"
"+","INIGO - Map Marker to Miscellaneous Quests",65960,"https://www.nexusmods.com/skyrimspecialedition/mods/65960","1.0.0.0","InigoWhereAreYouQuestToMiscellaneousQuests-65960-1-0-0-1649016160.zip"
"+","Inigo Immersive Start - Note from a Stranger",102927,"https://www.nexusmods.com/skyrimspecialedition/mods/102927","1.0.0.0","Inigo Immersive Note-102927-1-0-1697735558.7z"
"+","Hoth",16137,"https://www.nexusmods.com/skyrimspecialedition/mods/16137","3.2.0.0","Hoth-16137-3-2-1561052047.7z"
"+","Kaidan 2",19075,"https://www.nexusmods.com/skyrimspecialedition/mods/19075","2.1.1.0","Kaidan 2.1.1-19075-2-1-1-1571995302.rar"
"+","Kaidan 2 Shackles Fix",73301,"https://www.nexusmods.com/skyrimspecialedition/mods/73301","1.1.0.0","Kaidan 2 Shackles Fix-73301-1-1-1660567125.zip"
"+","Kaidan 2 Extended Edition - New dialogue - quest commentary and features",63348,"https://www.nexusmods.com/skyrimspecialedition/mods/63348","15.9.0.0","BWB - Kaidan 2 Extended Edition V15.9-63348-15-9-1714711658.7z"
"+","The Red-Eyed Warrior - A Kaidan NPC Replacer",125951,"https://www.nexusmods.com/skyrimspecialedition/mods/125951","1.0.3.0","The Red-Eyed Warrior - A Kaidan NPC Replacer-125951-1-0-3-1759707848.rar"
"+","Kaidan 2 - Silvered",71273,"https://www.nexusmods.com/skyrimspecialedition/mods/71273","3.5.0.0","Kaidan Silvered-71273-3-5-1677527565.zip"
"+","Song of the Green (Auri Follower)",11278,"https://www.nexusmods.com/skyrimspecialedition/mods/11278","2.2.0.0","Song Of The Green (Auri Follower) 2.2-11278-2-2-1744488935.7z"
"+","Song of the Green Auri Follower Kaidan Banter Patch ESLified",101265,"https://www.nexusmods.com/skyrimspecialedition/mods/101265","1.0.0.0","Auri Kaidan Banter Patch ESLified-101265-1-1695567977.rar"
"+","Song of the Green Auri Follower Inigo Banter Patch ESLified",101336,"https://www.nexusmods.com/skyrimspecialedition/mods/101336","1.0.0.0","Auri Follower Inigo Banter Patch ESLified-101336-1-1695687438.rar"
"+","Song of the Green (Auri Follower) - Auri's Fancy Pod",82661,"https://www.nexusmods.com/skyrimspecialedition/mods/82661","1.2.0.0","Song of the Green Auri fancy pod-82661-1-2-1683697760.rar"
"+","Song of the Green (Auri Follower) - Auri's Fancy Pod - Optimized Meshes",82661,"https://www.nexusmods.com/skyrimspecialedition/mods/82661","1.2.0.0","Optimized meshes-82661-1-2-1702736122.rar"
"+","Song of the Green (Auri Follower) - Auri's Fancy Pod - Lux Patch",82661,"https://www.nexusmods.com/skyrimspecialedition/mods/82661","1.1.0.0","Song of the Green Auri's fancy pod - Lux patch-82661-1-1-1673632894.rar"
"+","Song of the Green (Auri Follower) - Auri's Fancy Pod - Unique Bark",128016,"https://www.nexusmods.com/skyrimspecialedition/mods/128016","1.0.0.0","Auri's House - Unique Bark-128016-1-0-1725038833.rar"
"+","FoxGlove - An Auri Replacer",116201,"https://www.nexusmods.com/skyrimspecialedition/mods/116201","1.3.0.0","Foxglove Auri - Use your own body mesh and tex 2.0-116201-1-3-1733578531.rar"
"+","Legacy of the Dragonborn - Follower Room Patches",40816,"https://www.nexusmods.com/skyrimspecialedition/mods/40816","4.0.13.0","Legacy of the Dragonborn - Follower Room Patches-40816-3-1-1677866213.7z"
"+","##Base Replacers_separator",-1,"","",""
"+","High Poly Head SE",0,"","1.4.0.0","High_Poly_Head_v1.4_(SE).zip"
"+","NVICO Modular High-Poly NPC Overhaul",48821,"https://www.nexusmods.com/skyrimspecialedition/mods/48821","2.0.0.0","NVICO - Townies FOMOD-48821-2-00-1623222320.7z"
"+","NVICO - New Guard Recruits",48821,"https://www.nexusmods.com/skyrimspecialedition/mods/48821","1.1.0.0","NVICO - New Guard Recruits-48821-1-1-1626247635.7z"
"+","Kireina Skyrim SE - Human and Elf Facegen Overhaul",27147,"https://www.nexusmods.com/skyrimspecialedition/mods/27147","1.1.0.0","Kireina SSE (BSA)-27147-1-1-1569108067.7z"
"+","The Way of the Voice - Greybeard NPC Overhaul",133993,"https://www.nexusmods.com/skyrimspecialedition/mods/133993","f1.01","Greybeard Replacer-133993-1-01-1731884794.rar"
"+","A Rose in the Snow - Reborn",57661,"https://www.nexusmods.com/skyrimspecialedition/mods/57661","5.0.3.0","A Rose in the Snow - Reborn-57661-5-0-3-1753919002.7z"
"+","A Rose in the Snow De-Standalone",81234,"https://www.nexusmods.com/skyrimspecialedition/mods/81234","3.0.0.0","A Rose in the Snow - Reborn-81234-3-0-1697359483.7z"
"+","M'rissi's Tails of Troubles SE CBBE 3BA Patch",105112,"https://www.nexusmods.com/skyrimspecialedition/mods/105112","1.2.0.0","M'rissi's Tails of Troubles SE CBBE 3BA Patch-105112-1-2-1700930890.rar"
"+","Fresh Faces - SSE",13789,"https://www.nexusmods.com/skyrimspecialedition/mods/13789","1.2.0.0","FreshFacesSSE12.7z-13789-1-2.7z"
"+","Bijin NPCs SE",11287,"https://www.nexusmods.com/skyrimspecialedition/mods/11287","1.2.1.0","Bijin NPCs SE 1.2.1-11287-1-2-1.7z"
"+","Bijin Wives SE",11247,"https://www.nexusmods.com/skyrimspecialedition/mods/11247","1.1.2.0","Bijin Wives SE 1.1.2-11247-1-1-2.7z"
"+","Bijin Warmaidens SE",1825,"https://www.nexusmods.com/skyrimspecialedition/mods/1825","3.1.3.0","Bijin Warmaidens SE v3.1.3-1825-3-1-3.7z"
